Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-05-30T23:20:05.909Z","","","Included","composer-2.5","No","0","46672","689658","8764","745094","Included"
"2026-05-30T23:19:49.162Z","","","Included","composer-2.5","No","0","44708","549530","8876","603114","Included"
"2026-05-30T23:19:48.069Z","","","Included","composer-2.5","No","0","19174","130192","1932","151298","Included"
"2026-05-30T23:19:29.226Z","","","Included","composer-2.5","No","0","65033","379799","7611","452443","Included"
"2026-05-30T23:19:24.894Z","","","Included","composer-2.5","No","0","31264","350560","6867","388691","Included"
"2026-05-30T23:19:18.158Z","","","Included","composer-2.5","No","0","53918","1095330","16412","1165660","Included"
"2026-05-30T23:19:12.773Z","","","Included","composer-2.5","No","0","25879","288896","3585","318360","Included"
"2026-05-30T23:19:05.868Z","","","Included","composer-2.5","No","0","45167","930351","11831","987349","Included"
"2026-05-30T23:19:03.686Z","","","Included","composer-2.5","No","0","56554","657412","10709","724675","Included"
"2026-05-30T23:19:01.819Z","","","Included","composer-2.5","No","0","18266","97412","1478","117156","Included"
"2026-05-30T23:18:52.633Z","","","Included","composer-2.5","No","0","73419","573090","9533","656042","Included"
"2026-05-30T23:18:49.889Z","","","Included","composer-2.5","No","0","45765","509269","12863","567897","Included"
"2026-05-30T23:18:30.938Z","","","Included","composer-2.5","No","0","45925","641459","11469","698853","Included"
"2026-05-30T23:18:30.411Z","","","Included","composer-2.5","No","0","25671","104589","1628","131888","Included"
"2026-05-30T23:18:23.835Z","","","Included","composer-2.5","No","0","27786","213060","3497","244343","Included"
"2026-05-30T23:18:23.055Z","","","Included","composer-2.5","No","0","49625","656929","11058","717612","Included"
"2026-05-30T23:18:12.569Z","","","Included","composer-2.5","No","0","41076","724843","9668","775587","Included"
"2026-05-30T23:18:01.904Z","","","Included","composer-2.5","No","0","52701","752832","8626","814159","Included"
"2026-05-30T23:18:00.932Z","","","Included","composer-2.5","No","0","28015","423302","5851","457168","Included"
"2026-05-30T23:18:00.610Z","","","Included","composer-2.5","No","0","21403","135245","2008","158656","Included"
"2026-05-30T23:17:50.896Z","","","Included","composer-2.5","No","0","28485","108492","1866","138843","Included"
"2026-05-30T23:17:43.748Z","","","Included","composer-2.5","No","0","32456","351819","8581","392856","Included"
"2026-05-30T23:17:26.041Z","","","Included","composer-2.5","No","0","33721","485402","8942","528065","Included"
"2026-05-30T23:17:09.398Z","","","Included","composer-2.5","No","0","49532","680006","9961","739499","Included"
"2026-05-30T23:17:06.638Z","","","Included","composer-2.5","No","0","35521","464749","6178","506448","Included"
"2026-05-30T23:17:05.171Z","","","Included","composer-2.5","No","0","40129","70572","1587","112288","Included"
"2026-05-30T23:16:59.185Z","","","Included","composer-2.5","No","0","53566","787805","12644","854015","Included"
"2026-05-30T23:16:58.864Z","","","Included","composer-2.5","No","0","21525","161664","2072","185261","Included"
"2026-05-30T23:16:53.915Z","","","Included","composer-2.5","No","0","32781","339674","4364","376819","Included"
"2026-05-30T23:16:26.790Z","","","Included","composer-2.5","No","0","22483","226357","2691","251531","Included"
"2026-05-30T23:16:26.215Z","","","Included","composer-2.5","No","0","30766","388096","6246","425108","Included"
"2026-05-30T23:16:22.798Z","","","Included","composer-2.5","No","0","27661","200447","2378","230486","Included"
"2026-05-30T23:16:13.155Z","","","Included","composer-2.5","No","0","50386","657513","10815","718714","Included"
"2026-05-30T23:16:10.875Z","","","Included","composer-2.5","No","0","31610","405319","5822","442751","Included"
"2026-05-30T23:16:07.725Z","","","Included","composer-2.5","No","0","47047","444833","8799","500679","Included"
"2026-05-30T23:16:07.615Z","","","Included","composer-2.5","No","0","44871","502944","9508","557323","Included"
"2026-05-30T23:16:05.192Z","","","Included","composer-2.5","No","0","32243","103303","1561","137107","Included"
"2026-05-30T23:15:57.499Z","","","Included","composer-2.5","No","0","28514","235399","3632","267545","Included"
"2026-05-30T23:15:49.731Z","","","Included","composer-2.5","No","0","31348","514620","6515","552483","Included"
"2026-05-30T23:15:47.771Z","","","Included","composer-2.5","No","0","81201","993961","11205","1086367","Included"
"2026-05-30T23:15:39.201Z","","","Included","composer-2.5","No","0","26104","330118","4120","360342","Included"
"2026-05-30T23:15:29.692Z","","","Included","composer-2.5","No","0","75626","2096666","14755","2187047","Included"
"2026-05-30T23:15:29.352Z","","","Included","composer-2.5","No","0","20705","138094","1324","160123","Included"
"2026-05-30T23:15:09.489Z","","","Included","composer-2.5","No","0","26452","151007","2780","180239","Included"
"2026-05-30T23:15:08.049Z","","","Included","composer-2.5","No","0","42087","525350","7559","574996","Included"
"2026-05-30T23:15:01.962Z","","","Included","composer-2.5","No","0","29067","182185","2834","214086","Included"
"2026-05-30T23:14:53.944Z","","","Included","composer-2.5","No","0","51028","696327","9351","756706","Included"
"2026-05-30T23:14:48.841Z","","","Included","composer-2.5","No","0","27470","178529","2587","208586","Included"
"2026-05-30T23:14:24.447Z","","","Included","composer-2.5","No","0","43680","630091","9012","682783","Included"
"2026-05-30T23:14:19.157Z","","","Included","composer-2.5","No","0","44866","486081","10728","541675","Included"
"2026-05-30T23:14:11.437Z","","","Included","composer-2.5","No","0","33874","449536","8030","491440","Included"
"2026-05-30T23:14:04.786Z","","","Included","composer-2.5","No","0","34179","882545","10831","927555","Included"
"2026-05-30T23:13:57.658Z","","","Included","composer-2.5","No","0","15916","95136","1232","112284","Included"
"2026-05-30T23:13:41.724Z","","","Included","composer-2.5","No","0","38602","328926","7136","374664","Included"
"2026-05-30T23:13:34.219Z","","","Included","composer-2.5","No","0","29540","242423","2973","274936","Included"
"2026-05-30T23:13:31.160Z","","","Included","composer-2.5","No","0","58902","1164678","12533","1236113","Included"
"2026-05-30T23:13:24.146Z","","","Included","composer-2.5","No","0","39473","440240","9293","489006","Included"
"2026-05-30T23:13:23.034Z","","","Included","composer-2.5","No","0","104736","1146587","13178","1264501","Included"
"2026-05-30T23:13:16.011Z","","","Included","composer-2.5","No","0","69032","1865077","19755","1953864","Included"
"2026-05-30T23:13:04.914Z","","","Included","composer-2.5","No","0","40795","252677","5970","299442","Included"
"2026-05-30T23:13:00.742Z","","","Included","composer-2.5","No","0","62098","298266","9107","369471","Included"
"2026-05-30T23:12:58.472Z","","","Included","composer-2.5","No","0","23271","69077","1539","93887","Included"
"2026-05-30T23:12:53.333Z","","","Included","composer-2.5","No","0","35626","216819","3332","255777","Included"
"2026-05-30T23:12:53.299Z","","","Included","composer-2.5","No","0","29560","194909","2713","227182","Included"
"2026-05-30T23:12:43.259Z","","","Included","composer-2.5","No","0","40217","561088","9674","610979","Included"
"2026-05-30T23:12:39.253Z","","","Included","composer-2.5","No","0","34310","290041","6389","330740","Included"
"2026-05-30T23:12:36.696Z","","","Included","composer-2.5","No","0","36487","486939","8780","532206","Included"
"2026-05-30T23:12:21.328Z","","","Included","composer-2.5","No","0","40331","166900","2238","209469","Included"
"2026-05-30T23:12:16.966Z","","","Included","composer-2.5","No","0","44696","885920","8565","939181","Included"
"2026-05-30T23:12:03.443Z","","","Included","composer-2.5","No","0","21601","135822","1925","159348","Included"
"2026-05-30T23:11:54.432Z","","","Included","composer-2.5","No","0","27280","202578","3220","233078","Included"
"2026-05-30T23:11:39.250Z","","","Included","composer-2.5","No","0","38250","588877","5852","632979","Included"
"2026-05-30T23:11:29.599Z","","","Included","composer-2.5","No","0","49477","1185601","12377","1247455","Included"
"2026-05-30T23:11:28.403Z","","","Included","composer-2.5","No","0","113523","526216","10195","649934","Included"
"2026-05-30T23:11:23.762Z","","","Included","composer-2.5","No","0","34483","465232","7216","506931","Included"
"2026-05-30T23:11:14.679Z","","","Included","composer-2.5","No","0","53987","1164782","11267","1230036","Included"
"2026-05-30T23:11:00.233Z","","","Included","composer-2.5","No","0","52110","827981","8024","888115","Included"
"2026-05-30T23:10:57.047Z","","","Included","composer-2.5","No","0","29687","193312","2798","225797","Included"
"2026-05-30T23:10:56.981Z","","","Included","composer-2.5","No","0","46404","801821","12835","861060","Included"
"2026-05-30T23:10:56.271Z","","","Included","composer-2.5","No","0","22733","302368","2487","327588","Included"
"2026-05-30T23:10:52.211Z","","","Included","composer-2.5","No","0","30094","279746","3689","313529","Included"
"2026-05-30T23:10:41.624Z","","","Included","composer-2.5","No","0","44857","652284","13315","710456","Included"
"2026-05-30T23:10:32.297Z","","","Included","composer-2.5","No","0","38328","518482","9567","566377","Included"
"2026-05-30T23:10:29.051Z","","","Included","composer-2.5","No","0","22667","278529","2643","303839","Included"
"2026-05-30T23:10:16.215Z","","","Included","composer-2.5","No","0","27980","229218","3810","261008","Included"
"2026-05-30T23:10:05.370Z","","","Included","composer-2.5","No","0","32997","345495","6872","385364","Included"
"2026-05-30T23:10:01.706Z","","","Included","composer-2.5","No","0","27756","220071","2971","250798","Included"
"2026-05-30T23:09:43.501Z","","","Included","composer-2.5","No","0","25322","339732","5221","370275","Included"
"2026-05-30T23:09:41.331Z","","","Included","composer-2.5","No","0","30229","359678","3443","393350","Included"
"2026-05-30T23:09:39.159Z","","","Included","composer-2.5","No","0","59275","954044","10594","1023913","Included"
"2026-05-30T23:09:36.540Z","","","Included","composer-2.5","No","0","42109","438811","7959","488879","Included"
"2026-05-30T23:09:30.889Z","","","Included","composer-2.5","No","0","57013","964797","12724","1034534","Included"
"2026-05-30T23:09:21.674Z","","","Included","composer-2.5","No","0","27361","212527","3087","242975","Included"
"2026-05-30T23:09:14.826Z","","","Included","composer-2.5","No","0","30725","337945","7746","376416","Included"
"2026-05-30T23:09:14.350Z","","","Included","composer-2.5","No","0","49632","912618","12616","974866","Included"
"2026-05-30T23:09:03.767Z","","","Included","composer-2.5","No","0","58209","690271","9405","757885","Included"
"2026-05-30T23:08:48.520Z","","","Included","composer-2.5","No","0","125740","2066227","19736","2211703","Included"
"2026-05-30T23:08:32.886Z","","","Included","composer-2.5","No","0","35710","311269","7878","354857","Included"
"2026-05-30T23:08:17.144Z","","","Included","composer-2.5","No","0","32640","317887","4635","355162","Included"
"2026-05-30T23:08:16.294Z","","","Included","composer-2.5","No","0","34108","670079","10243","714430","Included"
"2026-05-30T23:08:02.270Z","","","Included","composer-2.5","No","0","31974","237561","6823","276358","Included"
"2026-05-30T23:07:44.621Z","","","Included","composer-2.5","No","0","34211","423520","9294","467025","Included"
"2026-05-30T23:07:40.312Z","","","Included","composer-2.5","No","0","26054","171404","3282","200740","Included"
"2026-05-30T23:07:39.882Z","","","Included","composer-2.5","No","0","33776","345407","6692","385875","Included"
"2026-05-30T23:07:37.964Z","","","Included","composer-2.5","No","0","22609","217699","2653","242961","Included"
"2026-05-30T23:07:20.415Z","","","Included","composer-2.5","No","0","20217","181917","3286","205420","Included"
"2026-05-30T23:07:14.714Z","","","Included","composer-2.5","No","0","33234","884382","9021","926637","Included"
"2026-05-30T23:07:08.669Z","","","Included","composer-2.5","No","0","17818","93982","1521","113321","Included"
"2026-05-30T23:07:08.145Z","","","Included","composer-2.5","No","0","28012","179812","2646","210470","Included"
"2026-05-30T23:06:56.244Z","","","Included","composer-2.5","No","0","43346","967136","17404","1027886","Included"
"2026-05-30T23:06:40.961Z","","","Included","composer-2.5","No","0","64768","420998","8633","494399","Included"
"2026-05-30T23:06:22.767Z","","","Included","composer-2.5","No","0","39677","436363","8384","484424","Included"
"2026-05-30T23:06:16.566Z","","","Included","composer-2.5","No","0","107167","2321248","15193","2443608","Included"
"2026-05-30T23:06:10.079Z","","","Included","composer-2.5","No","0","20419","152076","2733","175228","Included"
"2026-05-30T23:05:44.643Z","","","Included","composer-2.5","No","0","26593","236690","3553","266836","Included"
"2026-05-30T23:05:41.727Z","","","Included","composer-2.5","No","0","40027","544001","9539","593567","Included"
"2026-05-30T23:05:26.030Z","","","Included","composer-2.5","No","0","36260","411104","7283","454647","Included"
"2026-05-30T23:05:21.482Z","","","Included","composer-2.5","No","0","32690","364431","5297","402418","Included"
"2026-05-30T23:05:17.536Z","","","Included","composer-2.5","No","0","33992","413774","9116","456882","Included"
"2026-05-30T23:05:12.477Z","","","Included","composer-2.5","No","0","19828","153451","2618","175897","Included"
"2026-05-30T23:05:04.496Z","","","Included","composer-2.5","No","0","50126","1002155","14632","1066913","Included"
"2026-05-30T23:04:50.890Z","","","Included","composer-2.5","No","0","51907","851337","10700","913944","Included"
"2026-05-30T23:04:39.193Z","","","Included","composer-2.5","No","0","21548","110352","2200","134100","Included"
"2026-05-30T23:04:35.940Z","","","Included","composer-2.5","No","0","43095","372558","8177","423830","Included"
